"","Entry","Name","Formula","Exact_Mass"
"11664","C03805","Stearoylglyceronephosphate","C21H41O7P","436.259"
"11665","C05446","3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane;","C27H48O4","436.3553"
"11666","C08124","Nafcillinsodium","C21H21N2O5S.Na","436.1069"
"11667","C09532","Polhovolide","C23H32O8","436.2097"
"11668","C10067","Irisxanthone","C20H20O11","436.1006"
"11669","C10093","Swertianolin;","C20H20O11","436.1006"
"11670","C13309","2-Phytyl-1,4-naphthoquinone;","C30H44O2","436.3341"
"11671","C14664","11beta,16alpha,17alpha,21-Tetrahydroxy-9alpha-fluoropregn-4-ene-3,20-dione16,17-acetonide","C24H33FO6","436.2261"
"11672","C15269","9-Fluoro-11beta,17,21-trihydroxy-2alpha-methylpregn-4-ene-3,20-dione21-acetate;","C24H33FO6","436.2261"
"11673","C15554","EXP3174","C22H21ClN6O2","436.1415"
"11674","C15676","HC-toxin","C21H32N4O6","436.2322"
"11675","C17869","SanggenonA","C25H24O7","436.1522"
"11676","C08376","Hentriacontane","C31H64","436.5008"
"11677","C07010","Fluphenazine","C22H26F3N3OS","437.1749"
"11678","C07740","Disopyramidephosphate","C21H29N3O.H3PO4","437.208"
"11679","C08054","Moxifloxacinhydrochloride","C21H24FN3O4.HCl","437.1518"
"11680","C08419","Glucoraphanin;","C12H23NO10S3","437.0484"
"11681","C10589","Decaline;","C26H31NO5","437.2202"
"11682","C10603","Lunarine","C25H31N3O4","437.2315"
"11683","C11092","Azocyclotin","C20H35N3Sn","437.1853"
"11684","C11596","FMLP;","C21H31N3O5S","437.1984"
"11685","C13804","ORG20599","C25H40ClNO3","437.2697"
"11686","C15720","Lyngbyatoxin;","C27H39N3O2","437.3042"
"11687","C20536","TerpendoleE","C28H39NO3","437.293"
"11688","C20542","13-DesoxyterpendoleI","C27H35NO4","437.2566"
"11689","C20593","beta-Paxitriol;","C27H35NO4","437.2566"
"11690","C11744","Salvarsan;","C12H12As2N2O2.2HCl","437.8864"
"11691","C18736","Fomesafen","C15H10ClF3N2O6S","437.99"
"11692","C07398","Quinapril","C25H30N2O5","438.2155"
"11693","C08392","Triacontan-1-ol;","C30H62O","438.4801"
"11694","C09229","OchrolifuanineA;","C29H34N4","438.2783"
"11695","C09465","GlaucolideB","C21H26O10","438.1526"
"11696","C11123","Pyrazolate;","C19H16Cl2N2O4S","438.0208"
"11697","C14880","16alpha,17-Dihydroxypregn-4-ene-3,20-dionecyclicacetalwith2-furylmethylketone","C27H34O5","438.2406"
"11698","C15305","9-Chloro-11beta,17,21-trihydroxypregn-4-ene-3,20-dione21-acetate;","C23H31ClO6","438.1809"
"11699","C16071","Riboflavincyclic-4',5'-phosphate","C17H19N4O8P","438.0941"
"11700","C17446","Kurarinone","C26H30O6","438.2042"
"11701","C17484","sec-o-Glucosylhamaudol","C21H26O10","438.1526"
"11702","C17868","Morusinol;","C25H26O7","438.1679"
"11703","C20412","3,22-Dimethyl-1,2,23,24-tetradehydro-2,3,22,23-tetrahydrosqualene","C32H54","438.4226"
"11704","C20435","3,20-Dimethyl-1,2,21,22-tetradehydro-2,3,20,21-tetrahydrobotryococcene","C32H54","438.4226"
"11705","C07766","Polythiazide","C11H13ClF3N3O4S3","438.9709"
"11706","C05952","LeukotrieneE4;","C23H37NO5S","439.2392"
"11707","C08405","Glucocheirolin;","C11H21NO11S3","439.0277"
"11708","C08414","Glucolimnanthin","C15H21NO10S2","439.0607"
"11709","C10357","Parsonsine","C22H33NO8","439.2206"
"11710","C11228","Estramustine","C23H31Cl2NO3","439.1681"
"11711","C12271","N-Arachidonyldopamine;","C28H41NO3","439.3086"
"11712","C12334","MilitarinoneB","C26H33NO5","439.2359"
"11713","C17273","Glucoaubrietin;","C15H21NO10S2","439.0607"
"11714","C17274","Glucobarbarin;","C15H21NO10S2","439.0607"
"11715","C18113","1,2,3,4,6,7,8,9-Octachlorodibenzofuran;","C12Cl8O","439.7457"
"11716","C11128","2,4,5-Tribromo-1-(4-chlorobenzoyl)imidazole","C10H4Br3ClN2O","439.7562"
"11717","C18145","trans-Nonachlor","C10H5Cl9","439.7588"
"11718","C07468","Candesartan","C24H20N6O3","440.1597"
"11719","C07567","Sertindole","C24H26ClFN4O","440.1779"
"11720","C07603","GinkgolideC;","C20H24O11","440.1319"
"11721","C07965","Tirofiban","C22H36N2O5S","440.2345"
"11722","C08830","24-Methylenecycloartanol;","C31H52O","440.4018"
"11723","C08965","Pfafficacid","C29H44O3","440.329"
"11724","C09105","HallactoneB","C20H24O9S","440.1141"
"11725","C10270","MarchantinA","C28H24O5","440.1624"
"11726","C10951","N-(4-Chloro-3-methyl-5-isothiazolyl)-N-methyl-2-[p-[(alpha,alpha,alpha-trifluoro-p-tolyl)oxy]phenyl]acetamide;","C20H16ClF3N2O2S","440.0573"
"11727","C11513","(24R)-24-Methylcycloarta-25-en-3-beta-ol","C31H52O","440.4018"
"11728","C11899","10-Deacetyl-2-debenzoylbaccatinIII","C22H32O9","440.2046"
"11729","C14928","17-[[3-(1-Pyrrolidinyl)propyl]imino]androst-5-en-3beta-olacetate","C28H44N2O2","440.3403"
"11730","C16916","Arundoin","C31H52O","440.4018"
"11731","C17394","Karounidiol","C30H48O2","440.3654"
"11732","C17422","SoyasapogenolC;","C30H48O2","440.3654"
"11733","C17534","Cylindrin","C31H52O","440.4018"
"11734","C19943","11-Oxo-beta-amyrin;","C30H48O2","440.3654"
"11735","C20946","Oleanolicaldehyde","C30H48O2","440.3654"
"11736","C00504","Folate;","C19H19N7O6","441.1397"
"11737","C07707","Perindoprilerbumine","C19H32N2O5.C4H11N","441.3203"
"11738","C07751","Dofetilide","C19H27N3O5S2","441.1392"
"11739","C12948","Mazaticolhydrochloride;","C21H27NO3S2.HCl","441.1199"
"11740","C20132","Platensimycin;","C24H27NO7","441.1788"
"11741","C17127","Prepacifenolepoxide","C15H21Br2ClO3","441.9546"
"11742","C02822","Cortisol21-sulfate","C21H30O8S","442.1661"
"11743","C03206","5a,11a-Dehydrotetracycline;","C22H22N2O8","442.1376"
"11744","C07654","Methacycline;","C22H22N2O8","442.1376"
"11745","C08618","Betulin","C30H50O2","442.3811"
"11746","C08622","Dipterocarpol","C30H50O2","442.3811"
"11747","C09013","Mallotochromene","C24H26O8","442.1628"
"11748","C10474","Lusitanicoside","C21H30O10","442.1839"
"11749","C14607","Testosteronedecanoate;","C29H46O3","442.3447"
"11750","C15274","Allobetulin;","C30H50O2","442.3811"
"11751","C15808","4alpha-Methylzymosterol-4-carboxylate;","C29H46O3","442.3447"
"11752","C16931","Cinobufagin","C26H34O6","442.2355"
"11753","C18948","Bufencarb","(C13H19NO2)2","442.2832"
"11754","C19732","24-Hydroxy-beta-amyrin;","C30H50O2","442.3811"
"11755","C19733","Sophoradiol;","C30H50O2","442.3811"
"11756","C19942","11alpha-Hydroxy-beta-amyrin;","C30H50O2","442.3811"
"11757","C20340","L-Ascorbicacid,6-octadecanoate;","C24H42O7","442.2931"
"11758","C20945","Erythrodiol","C30H50O2","442.3811"
"11759","C00035","GDP;","C10H15N5O11P2","443.0243"
"11760","C00415","Dihydrofolate;","C19H21N7O6","443.1553"
"11761","C02203","Z-Tyr-Leu-NHOH;","C23H29N3O6","443.2056"
"11762","C08069","Econazolenitrate","C18H15Cl3N2O.HNO3","443.0206"
"11763","C12177","Proansamitocin","C25H33NO6","443.2308"
"11764","C13743","Adenosine5-O-(3-thiodiphophate);","C10H15N5O9P2S","443.0066"
"11765","C18886","Propaquizafop","C22H22ClN3O5","443.1248"
"11766","C20176","8-Oxo-dGDP","C10H15N5O11P2","443.0243"
"11767","C16616","6-Mercaptopurineribonucleoside5'-diphosphate;","C10H14N4O10P2S","443.9906"
"11768","C01337","XDP;","C10H14N4O12P2","444.0083"
"11769","C04590","3-(O-Geranylgeranyl)-sn-glycerol1-phosphate","C23H41O6P","444.2641"
"11770","C04840","3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate","C29H48O3","444.3603"
"11771","C06570","Tetracycline","C22H24N2O8","444.1533"
"11772","C06799","Granaticin","C22H20O10","444.1056"
"11773","C06973","Doxycycline","C22H24N2O8","444.1533"
"11774","C07815","Fluticasone","C22H27F3O4S","444.1582"
"11775","C08621","Dammarenediol-I","C30H52O2","444.3967"
"11776","C08631","Messagenin","C29H48O3","444.3603"
"11777","C11195","Mitoxantrone","C22H28N4O6","444.2009"
"11778","C12959","Dimetacrinetartrate;","C20H26N2.C4H6O6","444.226"
"11779","C13962","Chloramphenicolsodiumsuccinate","C15H15Cl2N2O8.Na","444.0103"
"11780","C16807","Difenacoum","C31H24O3","444.1725"
"11781","C16923","Bufotalin;","C26H36O6","444.2512"
"11782","C19703","1-O-[2-(L-Cysteinamido)-2-deoxy-alpha-D-glucopyranosyl]-1D-myo-inositol;","C15H28N2O11S","444.1414"
"11783","C19828","Arabidiol;","C30H52O2","444.3967"
"11784","C19829","DammarenediolII;","C30H52O2","444.3967"
"11785","C19863","Lupan-3beta,20-diol;","C30H52O2","444.3967"
"11786","C20591","Fusaproliferin;","C27H40O5","444.2876"
"11787","C00101","Tetrahydrofolate;","C19H23N7O6","445.171"
"11788","C07862","Tridihexethyliodide","C21H36NO.I","445.1842"
"11789","C08101","Cephapirinsodium;","C17H16N3O6S2.Na","445.0378"
"11790","C09591","Narceine","C23H27NO8","445.1737"
"11791","C12240","Dubiusine","C23H27NO8","445.1737"
"11792","C13182","Benexatehydrochloride","C23H27N3O4.HCl","445.1768"
"11793","C13825","O-Hexanoyl-adnosinemonophosphate","C16H24N5O8P","445.1362"
"11794","C16786","AM-toxinI","C23H31N3O6","445.2213"
"11795","C00570","CDP-ethanolamine;","C11H20N4O11P2","446.0604"
"11796","C05376","BiochaninA-beta-D-glucoside;","C22H22O10","446.1213"
"11797","C06566","CephamycinC","C16H22N4O9S","446.1107"
"11798","C08108","Cefuroximesodium","C16H15N4O8S.Na","446.0508"
"11799","C08765","GlycinoeclepinA","C25H34O7","446.2305"
"11800","C09468","Gradolide","C25H34O7","446.2305"
"11801","C09795","Paederoside","C18H22O11S","446.0883"
"11802","C10025","Baicalin;","C21H18O11","446.0849"
"11803","C10381","Obtusifolin2-glucoside","C22H22O10","446.1213"
"11804","C10384","Physcion8-glucoside;","C22H22O10","446.1213"
"11805","C10538","Trifolirhizin;","C22H22O10","446.1213"
"11806","C10894","Yangambin;","C24H30O8","446.1941"
"11807","C11133","Estroneglucuronide;","C24H30O8","446.1941"
"11808","C11602","MC-207,110","C25H30N6O2","446.243"
"11809","C13810","ClavuloneI;","C25H34O7","446.2305"
"11810","C13812","ClavuloneII","C25H34O7","446.2305"
"11811","C13813","ClavuloneIII","C25H34O7","446.2305"
"11812","C13814","ClavuloneIV","C25H34O7","446.2305"
"11813","C14158","StylisterolB","C28H46O4","446.3396"
"11814","C14505","Di-n-decylphthalate;","C28H46O4","446.3396"
"11815","C14578","Diisodecylphthalate","C28H46O4","446.3396"
"11816","C15792","3-Dehydroteasterone","C28H46O4","446.3396"
"11817","C16195","Glycitin;","C22H22O10","446.1213"
"11818","C16497","3-Dehydro-2-deoxyecdysone","C27H42O5","446.3032"
"11819","C17835","Swertisin","C22H22O10","446.1213"
"11820","C18359","Dihydrogranaticin","C22H22O10","446.1213"
"11821","C18536","Benzobicyclon","C22H19ClO4S2","446.0413"
"11822","C00494","Sisomicin;","C19H37N5O7","447.2693"
"11823","C05691","Se-Adenosylselenomethionine","C15H23N6O5Se","447.0895"
"11824","C11303","S-DecylGSH;","C20H37N3O6S","447.2403"
"11825","C12539","Benzethoniumchloride","C27H42NO2.Cl","447.2904"
"11826","C12564","Aripiprazole","C23H27Cl2N3O2","447.148"
"11827","C18517","Cyflumetofen","C24H24F3NO4","447.1657"
"11828","C01750","Quercitrin;","C21H20O11","448.1006"
"11829","C01821","Isoorientin;","C21H20O11","448.1006"
"11830","C03951","Luteolin7-O-beta-D-glucoside;","C21H20O11","448.1006"
"11831","C04300","Estradiol-17alpha3-D-glucuronoside","C24H32O8","448.2097"
"11832","C05503","Estradiol-17beta3-glucuronide;","C24H32O8","448.2097"
"11833","C05837","Glucobrassicin;","C16H20N2O9S2","448.061"
"11834","C08598","Carthamone","C21H20O11","448.1006"
"11835","C08890","ConvallageninA","C27H44O5","448.3189"
"11836","C08896","Digitogenin","C27H44O5","448.3189"
"11837","C09121","JodrellinA","C24H32O8","448.2097"
"11838","C10042","Fisetin8-C-glucoside","C21H20O11","448.1006"
"11839","C10114","Orientin;","C21H20O11","448.1006"
"11840","C10491","Lonchocarpenin","C27H28O6","448.1886"
"11841","C11237","17beta-Estradiol17-(beta-D-glucuronide);","C24H32O8","448.2097"
"11842","C11297","N-Acetyl-leu-leu-tyr-amide;","C23H36N4O5","448.2686"
"11843","C11373","Temocaprilat;","C21H24N2O5S2","448.1127"
"11844","C12183","Obliquine","C26H28N2O5","448.1998"
"11845","C12249","Kaempferol3-O-glucoside;","C21H20O11","448.1006"
"11846","C12626","Kaempferol-3-O-galactoside;","C21H20O11","448.1006"
"11847","C14674","16alpha,17alpha-Dihydroxyprogesteroneacetophenide","C29H36O4","448.2614"
"11848","C15791","Teasterone","C28H48O4","448.3553"
"11849","C15793","Typhasterol","C28H48O4","448.3553"
"11850","C16409","Aureusidin6-O-glucoside;","C21H20O11","448.1006"
"11851","C16495","2-Deoxyecdysone","C27H44O5","448.3189"
"11852","C16566","Glutathionylaminopropylcadaverine","C18H36N6O5S","448.2468"
"11853","C17056","Plantaginin;","C21H20O11","448.1006"
"11854","C17391","Sakuranin;","C22H24O10","448.1369"
"11855","C17858","AtractylosideA","C21H36O10","448.2308"
"11856","C18217","16-Feruloyloxypalmitate;","C26H40O6","448.2825"
"11857","C00908","GentamicinC1a","C19H39N5O7","449.2849"
"11858","C05464","Glycodeoxycholate;","C26H43NO5","449.3141"
"11859","C05466","Glycochenodeoxycholate;","C26H43NO5","449.3141"
"11860","C08106","Cefoxitinsodium","C16H16N3O7S2.Na","449.0327"
"11861","C08604","Chrysanthemin;","C21H21O11","449.1084"
"11862","C08647","Cyanidin3-O-galactoside;","C21H21O11","449.1084"
"11863","C08671","Condelphine","C25H39NO6","449.2777"
"11864","C08682","Erythrophleguine","C25H39NO6","449.2777"
"11865","C10983","Cyhalothrin","C23H19ClF3NO3","449.1006"
"11866","C11330","N-Acetyl-leu-leu-tyr;","C23H35N3O6","449.2526"
"11867","C16298","Cyanidin5-O-glucoside","C21H21O11","449.1084"
"11868","C17250","Glucolesquerellin;","C14H27NO9S3","449.0848"
"11869","C17485","Ignavine","C27H31NO5","449.2202"
"11870","C00353","Geranylgeranyldiphosphate;","C20H36O7P2","450.1936"
"11871","C02059","Phylloquinone;","C31H46O2","450.3498"
"11872","C02828","D-Phe-Pro-Arg-CH2Cl","C21H31ClN6O3","450.2146"
"11873","C04722","3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate;","C27H46O5","450.3345"
"11874","C06089","ent-Copalyldiphosphate;","C20H36O7P2","450.1936"
"11875","C08379","Hentriacontan-16-one;","C31H62O","450.4801"
"11876","C09250","Usambarine","C30H34N4","450.2783"
"11877","C09478","Auriculoside;","C22H26O10","450.1526"
"11878","C09697","Laserpitin","C25H38O7","450.2618"
"11879","C09803","Neoastilbin;","C21H22O11","450.1162"
"11880","C09940","Chaksine","C22H38N6O4","450.2955"
"11881","C10593","Exserohilone","C20H22N2O6S2","450.0919"
"11882","C11356","trans,trans,cis-Geranylgeranyldiphosphate;","C20H36O7P2","450.1936"
"11883","C11901","Copalyldiphosphate;","C20H36O7P2","450.1936"
"11884","C11902","9alpha-Copalyldiphosphate;","C20H36O7P2","450.1936"
"11885","C13679","Bis(3-azidopyridinium)-1,10-decaneperchlorate;","C20H28N8.2Cl","450.1814"
"11886","C14127","Acotiamide;","C21H30N4O5S","450.1937"
"11887","C15080","4-Benzyloxy-2'-hydroxy-3',4',5',6'-tetramethoxychalcone","C26H26O7","450.1679"
"11888","C15802","6-Deoxocastasterone","C28H50O4","450.3709"
"11889","C16408","2',3,4,4',6'-Peptahydroxychalcone4'-O-glucoside;","C21H22O11","450.1162"
"11890","C16895","PlakinamineB","C31H50N2","450.3974"
"11891","C17030","NigakilactoneE","C24H34O8","450.2254"
"11892","C17449","Astilbin","C21H22O11","450.1162"
"11893","C17675","Neocarthamin","C21H22O11","450.1162"
"11894","C17859","AtractylosideB","C21H38O10","450.2465"
"11895","C17940","RhizocticinB","C16H31N6O7P","450.1992"
"11896","C19815","Terpentedienyldiphosphate","C20H36O7P2","450.1936"
"11897","C19836","Halima-5(6),13-dien-15-yldiphosphate;","C20H36O7P2","450.1936"
"11898","C05150","TeleocidinB-1;","C28H41N3O2","451.3199"
"11899","C06433","5'-Benzoylphosphoadenosine","C17H18N5O8P","451.0893"
"11900","C06970","Doxazosin","C23H25N5O5","451.1856"
"11901","C08187","Cabergoline","C26H37N5O2","451.2947"
"11902","C08400","Glucoalyssin;","C13H25NO10S3","451.0641"
"11903","C10518","Piscerythramine","C26H29NO6","451.1995"
"11904","C11221","Formylmethionyl-leucyl-phenylalaninemethylester;","C22H33N3O5S","451.2141"
"11905","C14524","Flucythrinate","C26H23F2NO4","451.1595"
"11906","C14791","(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene","C20H25N3O7S","451.1413"
"11907","C14792","(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene","C20H25N3O7S","451.1413"
"11908","C14793","(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene","C20H25N3O7S","451.1413"
"11909","C20586","TerpendoleG","C28H37NO4","451.2723"
"11910","C19372","CIOrangeG;","C16H10N2O7S2.2Na","451.9725"
"11911","C19531","SunsetYellowFCF;","C16H10N2O7S2.2Na","451.9725"
"11912","C03313","Phylloquinol;","C31H48O2","452.3654"
"11913","C07349","3'-Demethylstaurosporine;","C27H24N4O3","452.1848"
"11914","C07670","Repaglinide","C27H36N2O4","452.2675"
"11915","C07872","Diphenoxylate","C30H32N2O2","452.2464"
"11916","C08378","Hentriacontan-1-ol;","C31H64O","452.4957"
"11917","C10217","Cinchonain1a","C24H20O9","452.1107"
"11918","C11189","Hoechst33342;","C27H28N6O","452.2325"
"11919","C12404","UrdamycinoneB","C25H24O8","452.1471"
"11920","C15461","17beta-Acetyl-1,2,3,4,6alpha,7alpha,10,12,13,14alpha,16,17-dodecahydro-3beta-hydroxy-10beta,13beta-dimethyl-5beta,8beta-etheno-15H-cyclopenta[a]phenanthrene-6,7-dicarboxylicanhydrideacetate","C27H32O6","452.2199"
"11921","C16890","5alpha-Cyprinol","C27H48O5","452.3502"
"11922","C17439","Dihydrogeranylgeranyldiphosphate","C20H38O7P2","452.2093"
"11923","C18683","LandomycinH","C25H24O8","452.1471"
"11924","C19370","CIAcidOrange3;","C18H13N4O7S.Na","452.0403"
"11925","C19432","Hycanthonemesylate","C20H24N2O2S.CH4SO3","452.144"
"11926","C19992","RhodojaponinI;","C24H36O8","452.241"
"11927","C06881","Cefixime","C16H15N5O7S2","453.0413"
"11928","C08410","Glucoerysolin;","C12H23NO11S3","453.0433"
"11929","C08676","Delcosine","C24H39NO7","453.2727"
"11930","C11748","Flucloxacillin;","C19H17ClFN3O5S","453.0561"
"11931","C11994","10-Deoxymethymycin;","C25H43NO6","453.309"
"11932","C12278","Coppergluconate","(C6H11O7)2.Cu","453.0306"
"11933","C18453","Bispyribac-sodium","C19H18N4O8.Na","453.1022"
"11934","C19698","3,4-Bis(7-chloroindol-3-yl)pyrrole-2,5-dicarboxylate;","C22H13Cl2N3O4","453.0283"
"11935","C20543","TerpendoleI","C27H35NO5","453.2515"
"11936","C11591","DIDS;","C16H10N2O6S4","453.9422"
"11937","C01759","Ribostamycin;","C17H34N4O10","454.2275"
"11938","C01937","Methotrexate","C20H22N8O5","454.1713"
"11939","C04823","1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole;","C13H19N4O12P","454.0737"
"11940","C06880","Cefazolin","C14H14N8O4S3","454.03"
"11941","C07188","Verapamil","C27H38N2O4","454.2832"
"11942","C08775","Obacunone","C26H30O7","454.1992"
"11943","C09180","RhodojaponinIV","C24H38O8","454.2567"
"11944","C09417","Eupachlorinacetate","C22H27ClO8","454.1394"
"11945","C10260","GnetinA","C28H22O6","454.1416"
"11946","C10289","epsilon-Viniferin","C28H22O6","454.1416"
"11947","C10617","SirodesminH","C20H26N2O8S","454.141"
"11948","C11752","Carfecillin;","C23H22N2O6S","454.1199"
"11949","C12394","KinamycinD","C22H18N2O9","454.1012"
"11950","C13426","I-123BMIPP;","C22H35IO2","454.1693"
"11951","C13702","4-Acetamido-4'-isothiocyanostilbene-2,2'-disulphonicacid;","C17H14N2O7S3","453.9963"
"11952","C17440","Tetrahydrogeranylgeranyldiphosphate","C20H40O7P2","454.2249"
"11953","C17584","Xylostasin","C17H34N4O10","454.2275"
"11954","C18127","beta-Funaltrexamine;","C25H30N2O6","454.2104"
"11955","C18883","Primisulfuron","C14H10F4N4O7S","454.0206"
"11956","C20511","Glycyrrhetaldehyde","C30H46O3","454.3447"
"11957","C03577","20-HydroxyleukotrieneE4;","C23H37NO6S","455.2342"
"11958","C06885","Cefotaxime","C16H17N5O7S2","455.0569"
"11959","C17701","GentamicinA2","C17H33N3O11","455.2115"
"11960","C18002","5-Ribosylparomamine;","C17H33N3O11","455.2115"
"11961","C18180","1,2,3,4,6,7,8,9-Octachlorodibenzo-p-dioxin;","C12Cl8O2","455.7407"
"11962","C00061","FMN;","C17H21N4O9P","456.1046"
"11963","C00445","5,10-Methenyltetrahydrofolate","C20H22N7O6","456.1632"
"11964","C01626","Vindoline","C25H32N2O6","456.226"
"11965","C05427","Phytyldiphosphate","C20H42O7P2","456.2406"
"11966","C06941","Delavirdine","C22H28N6O3S","456.1944"
"11967","C08619","Betulinicacid","C30H48O3","456.3603"
"11968","C08623","alpha-Elemolicacid","C30H48O3","456.3603"
"11969","C08988","Ursolicacid","C30H48O3","456.3603"
"11970","C10886","Steganacin;","C24H24O9","456.142"
"11971","C11717","D1927","C21H36N4O5S","456.2406"
"11972","C15352","6-(Dibromomethylene)-17beta-hydroxyandrost-4-en-3-one;","C20H26Br2O2","456.03"
"11973","C16891","CallystatinA","C29H44O4","456.324"
"11974","C17148","Oleanolicacid;","C30H48O3","456.3603"
"11975","C17420","SoyasapogenolE","C30H48O3","456.3603"
"11976","C17444","Kurarinol","C26H32O7","456.2148"
"11977","C17445","Kuraridinol","C26H32O7","456.2148"
"11978","C17877","Dioxation","C12H26O6P2S4","456.0087"
"11979","C20510","30-Hydroxy-11-oxo-beta-amyrin","C30H48O3","456.3603"
"11980","C00143","5,10-Methylenetetrahydrofolate;","C20H23N7O6","457.171"
"11981","C02864","O-Demethylpuromycin","C21H27N7O5","457.2074"
"11982","C07225","Minocycline","C23H27N3O7","457.1849"
